Trading_Day,Product,Maturity,Settlement_Price,Unit_Price,Traded_Volume,Unit_Volume
2024-05-20,FEUA,2024-05-01,"72,40",4,,3
2024-05-20,DEPY,2029-01-01,"80,23",2,,1
2024-05-20,FEUA,2024-07-01,"73,03",4,,3
2024-05-20,FEUA,2024-08-01,"73,21",4,,3
2024-05-20,FEUA,2024-09-01,"73,55",4,,3
2024-05-20,FEUA,2024-12-01,"74,22",4,"692000,00",3
2024-05-20,FEUA,2025-03-01,"75,10",4,"11000,00",3
2024-05-20,FEUA,2024-06-01,"72,70",4,"2000,00",3
2024-05-21,G3BM,2024-07-01,"33,31",2,"442680,00",1
2024-05-21,G0BY,2030-01-01,,2,,1
2024-05-21,G3BM,2024-05-01,"27,99",2,,1
2024-05-21,G3BM,2024-06-01,"33,01",2,"1038240,00",1
2024-05-21,G3BM,2024-08-01,"33,69",2,"5952,00",1
2024-05-21,G3BM,2025-03-01,"39,32",2,,1
2024-05-21,G3BM,2024-10-01,"35,51",2,"25330,00",1
2024-05-21,G3BM,2024-11-01,"38,23",2,"46080,00",1
2024-05-21,G3BM,2024-12-01,"39,57",2,"26040,00",1
2024-05-21,G3BM,2025-01-01,"39,88",2,"2232,00",1
2024-05-21,G3BM,2025-02-01,"39,91",2,,1
2024-05-21,G3BM,2024-09-01,"34,42",2,"33120,00",1
2024-05-21,G0BY,2029-01-01,"27,36",2,,1
2024-05-21,G0BM,2024-08-01,"33,69",2,,1
2024-05-21,G0BY,2026-01-01,"32,70",2,"61320,00",1
2024-05-21,G0BY,2025-01-01,"38,45",2,"394200,00",1
2024-05-21,G0BM,2025-05-01,,2,,1
2024-05-21,G0BM,2025-04-01,"38,31",2,,1
2024-05-21,G0BM,2025-03-01,"39,59",2,,1
2024-05-21,G0BM,2025-02-01,"40,27",2,,1
2024-05-21,G0BM,2025-01-01,"40,19",2,"744,00",1
2024-05-21,G0BM,2024-12-01,"39,97",2,,1
2024-05-21,G0BM,2024-11-01,"38,77",2,"43200,00",1
2024-05-21,G0BM,2024-10-01,"35,80",2,"44700,00",1
2024-05-21,G0BM,2024-09-01,"34,53",2,,1
2024-05-21,G3BM,2025-04-01,"37,38",2,,1
2024-05-21,G0BY,2028-01-01,"27,07",2,,1
2024-05-21,G3BM,2025-05-01,"36,53",2,,1
2024-05-21,G3BM,2026-07-01,"29,16",2,,1
2024-05-21,G3BM,2025-07-01,"36,38",2,,1
2024-05-21,G3BY,2030-01-01,,2,,1
2024-05-21,G3BY,2029-01-01,"26,17",2,,1
2024-05-21,G3BY,2028-01-01,"26,18",2,,1
2024-05-21,G3BY,2027-01-01,"28,10",2,"183960,00",1
2024-05-21,G3BY,2026-01-01,"31,79",2,"324120,00",1
2024-05-21,G3BY,2025-01-01,"37,75",2,"1550520,00",1
2024-05-21,G3BM,2027-04-01,"27,31",2,,1
2024-05-21,G3BM,2027-03-01,"31,47",2,,1
2024-05-21,G3BM,2027-02-01,"31,94",2,,1
2024-05-21,G3BM,2027-01-01,"31,86",2,,1
2024-05-21,G3BM,2026-12-01,"31,45",2,,1
2024-05-21,G3BM,2026-11-01,"31,03",2,,1
2024-05-21,G3BM,2026-10-01,"29,26",2,,1
2024-05-21,G3BM,2026-09-01,"29,48",2,,1
2024-05-21,G3BM,2026-08-01,"29,22",2,,1
2024-05-21,G0BM,2024-07-01,"33,30",2,"14880,00",1
2024-05-21,G3BM,2026-06-01,"28,91",2,,1
2024-05-21,G3BM,2026-05-01,"29,01",2,,1
2024-05-21,G3BM,2026-04-01,"29,68",2,,1
2024-05-21,G3BM,2026-03-01,"37,88",2,,1
2024-05-21,G3BM,2026-02-01,"38,44",2,,1
2024-05-21,G3BM,2026-01-01,"38,35",2,,1
2024-05-21,G3BM,2025-12-01,"39,11",2,,1
2024-05-21,G3BM,2025-11-01,"38,59",2,,1
2024-05-21,G3BM,2025-10-01,"36,39",2,,1
2024-05-21,G3BM,2025-09-01,"36,78",2,,1
2024-05-21,G3BM,2025-08-01,"36,46",2,,1
2024-05-21,G3BM,2025-06-01,"36,41",2,,1
2024-05-21,G0BM,2024-06-01,"33,03",2,"115920,00",1
2024-05-21,G0BY,2027-01-01,"29,00",2,,1
2024-05-21,G0BM,2024-05-01,"28,04",2,,1
2024-05-21,DEPM,2024-11-01,"132,08",2,,1
2024-05-21,DEPM,2024-10-01,"102,15",2,,1
2024-05-21,DEPM,2024-09-01,"93,01",2,,1
2024-05-21,DEPM,2024-08-01,"79,69",2,"1056,00",1
2024-05-21,DEPM,2024-07-01,"73,44",2,"1104,00",1
2024-05-21,DEPM,2024-06-01,"66,68",2,"33840,00",1
2024-05-21,DEPM,2024-05-01,"55,42",2,,1
2024-05-21,DEBY,2034-01-01,"66,26",2,,1
2024-05-21,DEBY,2033-01-01,"66,56",2,,1
2024-05-21,DEBY,2032-01-01,"66,06",2,,1
2024-05-21,DEBY,2031-01-01,"67,20",2,,1
2024-05-21,DEBY,2029-01-01,"67,80",2,,1
2024-05-21,DEBY,2028-01-01,"69,60",2,"87840,00",1
2024-05-21,DEBY,2027-01-01,"74,24",2,"411720,00",1
2024-05-21,DEBY,2026-01-01,"84,50",2,"972360,00",1
2024-05-21,DEBY,2025-01-01,"99,06",2,"4905600,00",1
2024-05-21,DEBM,2025-02-01,"118,83",2,,1
2024-05-21,DEBM,2025-01-01,"119,96",2,,1
2024-05-21,DEBM,2024-12-01,"106,87",2,"42408,00",1
2024-05-21,DEBM,2024-11-01,"105,39",2,,1
2024-05-21,DEBM,2024-10-01,"91,96",2,"2980,00",1
2024-05-21,DEBM,2024-09-01,"92,02",2,"105120,00",1
2024-05-21,DEBM,2024-08-01,"82,88",2,"101184,00",1
2024-05-21,DEBM,2024-07-01,"79,53",2,"729120,00",1
2024-05-21,DEBM,2024-06-01,"74,75",2,"2542320,00",1
2024-05-21,DEBM,2024-05-01,"67,58",2,,1
2024-05-21,FEUA,2032-12-01,"99,57",4,,3
2024-05-21,DEPM,2024-12-01,"132,96",2,,1
2024-05-21,DEPM,2025-01-01,,2,,1
2024-05-21,DEBY,2030-01-01,"66,99",2,,1
2024-05-21,DEPY,2025-01-01,"108,85",2,"46980,00",1
2024-05-21,DEPM,2025-02-01,,2,,1
2024-05-21,FEUA,2030-12-01,"93,87",4,,3
2024-05-21,FEUA,2029-12-01,"91,02",4,,3
2024-05-21,FEUA,2028-12-01,"88,17",4,,3
2024-05-21,FEUA,2027-12-01,"85,12",4,,3
2024-05-21,FEUA,2027-03-01,"83,07",4,,3
2024-05-21,FEUA,2026-12-01,"82,24",4,"21000,00",3
2024-05-21,FEUA,2026-09-01,"81,62",4,,3
2024-05-21,FEUA,2026-08-01,"81,21",4,,3
2024-05-21,FEUA,2026-07-01,"81,15",4,,3
2024-05-21,FEUA,2026-06-01,"80,79",4,,3
2024-05-21,FEUA,2026-03-01,"80,00",4,,3
2024-05-21,FEUA,2025-12-01,"79,31",4,"157000,00",3
2024-05-21,FEUA,2025-09-01,"78,70",4,,3
2024-05-21,FEUA,2031-12-01,"96,72",4,,3
2024-05-21,FEUA,2025-07-01,"77,97",4,,3
2024-05-21,FEUA,2025-08-01,"78,36",4,,3
2024-05-21,DEPY,2027-01-01,"84,03",2,"15660,00",1
2024-05-21,DEPY,2028-01-01,"80,42",2,,1
2024-05-21,DEPY,2029-01-01,"80,82",2,,1
2024-05-21,DEPY,2030-01-01,"81,14",2,,1
2024-05-21,FEUA,2024-06-01,"74,66",4,"2000,00",3
2024-05-21,DEPY,2026-01-01,"94,18",2,"9396,00",1
2024-05-21,FEUA,2024-08-01,"75,20",4,,3
2024-05-21,FEUA,2024-09-01,"75,55",4,,3
2024-05-21,FEUA,2024-12-01,"76,25",4,"623000,00",3
2024-05-21,FEUA,2025-03-01,"77,14",4,"2000,00",3
2024-05-21,FEUA,2025-06-01,"77,89",4,,3
2024-05-21,FEUA,2024-07-01,"75,00",4,,3
2024-05-22,G0BY,2030-01-01,,2,,1
2024-05-22,G3BM,2024-05-01,"27,99",2,,1
2024-05-22,G3BM,2024-06-01,"34,33",2,"1462320,00",1
2024-05-22,G3BM,2025-02-01,"40,67",2,"3360,00",1
2024-05-22,G3BM,2024-07-01,"34,54",2,"620496,00",1
2024-05-22,G3BM,2024-10-01,"36,81",2,"90890,00",1
2024-05-22,G3BM,2024-09-01,"35,45",2,"105120,00",1
2024-05-22,G3BM,2024-11-01,"39,43",2,"720,00",1
2024-05-22,G3BM,2024-12-01,"40,64",2,"37200,00",1
2024-05-22,G3BM,2025-01-01,"41,27",2,"5208,00",1
2024-05-22,G0BY,2029-01-01,"27,19",2,,1
2024-05-22,G3BM,2024-08-01,"34,98",2,"206832,00",1
2024-05-22,G0BY,2028-01-01,"26,84",2,,1
2024-05-22,G0BM,2025-02-01,"41,31",2,,1
2024-05-22,G0BY,2026-01-01,"33,53",2,"639480,00",1
2024-05-22,G0BY,2025-01-01,"39,64",2,"700800,00",1
2024-05-22,G0BM,2025-05-01,,2,,1
2024-05-22,G0BM,2025-04-01,"39,26",2,,1
2024-05-22,G0BM,2025-03-01,"40,74",2,,1
2024-05-22,G0BM,2025-01-01,"41,86",2,,1
2024-05-22,G0BM,2024-12-01,"41,32",2,"37200,00",1
2024-05-22,G0BM,2024-11-01,"40,31",2,,1
2024-05-22,G0BM,2024-10-01,"37,24",2,"89400,00",1
2024-05-22,G0BM,2024-09-01,"35,91",2,,1
2024-05-22,G0BM,2024-08-01,"35,11",2,"179304,00",1
2024-05-22,G0BM,2024-07-01,"34,66",2,"100440,00",1
2024-05-22,G3BM,2025-03-01,"40,20",2,"743,00",1
2024-05-22,G0BY,2027-01-01,"29,19",2,"43800,00",1
2024-05-22,G3BM,2025-04-01,"38,32",2,,1
2024-05-22,G0BM,2024-06-01,"34,35",2,"197280,00",1
2024-05-22,G3BM,2025-06-01,"37,33",2,,1
2024-05-22,G3BY,2029-01-01,"26,00",2,,1
2024-05-22,G3BY,2028-01-01,"25,95",2,,1
2024-05-22,G3BY,2027-01-01,"28,18",2,"157680,00",1
2024-05-22,G3BY,2026-01-01,"32,51",2,"1051200,00",1
2024-05-22,G3BY,2025-01-01,"38,63",2,"2820720,00",1
2024-05-22,G3BM,2027-04-01,"27,39",2,,1
2024-05-22,G3BM,2027-03-01,"31,61",2,,1
2024-05-22,G3BM,2027-02-01,"32,07",2,,1
2024-05-22,G3BM,2027-01-01,"32,00",2,,1
2024-05-22,G3BM,2026-12-01,"32,35",2,,1
2024-05-22,G3BM,2026-11-01,"31,91",2,,1
2024-05-22,G3BM,2026-10-01,"30,09",2,,1
2024-05-22,G3BM,2026-09-01,"29,78",2,,1
2024-05-22,G3BM,2026-08-01,"29,51",2,,1
2024-05-22,G3BM,2026-07-01,"29,45",2,,1
2024-05-22,G3BM,2026-06-01,"29,80",2,,1
2024-05-22,G3BM,2026-05-01,"29,90",2,,1
2024-05-22,G3BM,2026-04-01,"30,61",2,,1
2024-05-22,G3BM,2026-03-01,"38,69",2,,1
2024-05-22,G3BM,2026-02-01,"39,26",2,,1
2024-05-22,G3BM,2026-01-01,"39,17",2,,1
2024-05-22,G3BM,2025-12-01,"39,87",2,,1
2024-05-22,G3BM,2025-11-01,"39,33",2,,1
2024-05-22,G3BM,2025-10-01,"37,09",2,,1
2024-05-22,G3BM,2025-09-01,"37,65",2,,1
2024-05-22,G3BM,2025-08-01,"37,32",2,,1
2024-05-22,G3BM,2025-07-01,"37,24",2,,1
2024-05-22,G3BM,2025-05-01,"37,45",2,,1
2024-05-22,G3BY,2030-01-01,,2,,1
2024-05-22,G0BM,2024-05-01,"28,04",2,,1
2024-05-22,FEUA,2031-12-01,"96,89",4,,3
2024-05-22,DEPM,2024-11-01,"134,67",2,,1
2024-05-22,DEPM,2024-10-01,"103,89",2,,1
2024-05-22,DEPM,2024-09-01,"94,09",2,,1
2024-05-22,DEPM,2024-08-01,"80,98",2,"2112,00",1
2024-05-22,DEPM,2024-07-01,"75,35",2,"4140,00",1
2024-05-22,DEPM,2024-06-01,"68,98",2,"8400,00",1
2024-05-22,DEPM,2024-05-01,"56,45",2,,1
2024-05-22,DEBY,2034-01-01,"66,71",2,,1
2024-05-22,DEBY,2033-01-01,"67,01",2,,1
2024-05-22,DEBY,2032-01-01,"66,51",2,,1
2024-05-22,DEBY,2031-01-01,"67,65",2,,1
2024-05-22,DEBY,2030-01-01,"67,44",2,,1
2024-05-22,DEBY,2029-01-01,"68,25",2,"17520,00",1
2024-05-22,DEBY,2028-01-01,"69,90",2,"79056,00",1
2024-05-22,DEBY,2027-01-01,"73,69",2,"289080,00",1
2024-05-22,DEBY,2026-01-01,"85,15",2,"779640,00",1
2024-05-22,DEBY,2025-01-01,"100,33",2,"5913000,00",1
2024-05-22,DEBM,2025-02-01,"121,10",2,,1
2024-05-22,DEBM,2025-01-01,"121,11",2,,1
2024-05-22,DEBM,2024-12-01,"108,81",2,"44640,00",1
2024-05-22,DEBM,2024-11-01,"107,97",2,,1
2024-05-22,DEBM,2024-10-01,"93,94",2,"61090,00",1
2024-05-22,DEBM,2024-09-01,"93,44",2,"203760,00",1
2024-05-22,DEBM,2024-08-01,"84,82",2,"257424,00",1
2024-05-22,DEBM,2024-07-01,"81,99",2,"1255872,00",1
2024-05-22,DEBM,2024-06-01,"76,58",2,"2639520,00",1
2024-05-22,DEBM,2024-05-01,"67,47",2,,1
2024-05-22,DEPM,2024-12-01,"134,87",2,,1
2024-05-22,DEPM,2025-01-01,,2,,1
2024-05-22,FEUA,2032-12-01,"99,74",4,,3
2024-05-22,DEPY,2025-01-01,"110,21",2,"59508,00",1
2024-05-22,DEPM,2025-02-01,,2,,1
2024-05-22,FEUA,2030-12-01,"94,04",4,,3
2024-05-22,FEUA,2029-12-01,"91,19",4,,3
2024-05-22,FEUA,2028-12-01,"88,34",4,,3
2024-05-22,FEUA,2027-12-01,"85,25",4,,3
2024-05-22,FEUA,2027-03-01,"83,05",4,,3
2024-05-22,FEUA,2026-12-01,"82,16",4,"9000,00",3
2024-05-22,FEUA,2026-09-01,"81,54",4,,3
2024-05-22,FEUA,2026-07-01,"81,08",4,,3
2024-05-22,FEUA,2026-06-01,"80,72",4,,3
2024-05-22,FEUA,2026-03-01,"79,93",4,,3
2024-05-22,FEUA,2025-12-01,"79,23",4,"833000,00",3
2024-05-22,FEUA,2025-09-01,"78,63",4,,3
2024-05-22,FEUA,2026-08-01,"81,14",4,,3
2024-05-22,FEUA,2025-07-01,"77,93",4,,3
2024-05-22,FEUA,2025-08-01,"78,30",4,,3
2024-05-22,DEPY,2027-01-01,"84,50",2,"3132,00",1
2024-05-22,DEPY,2028-01-01,"79,40",2,"15600,00",1
2024-05-22,DEPY,2029-01-01,"80,41",2,,1
2024-05-22,FEUA,2024-06-01,"74,62",4,"12000,00",3
2024-05-22,FEUA,2024-07-01,"74,96",4,,3
2024-05-22,DEPY,2030-01-01,"80,72",2,,1
2024-05-22,DEPY,2026-01-01,"94,73",2,"40716,00",1
2024-05-22,FEUA,2024-09-01,"75,51",4,,3
2024-05-22,FEUA,2024-12-01,"76,21",4,"971000,00",3
2024-05-22,FEUA,2025-03-01,"77,10",4,"6000,00",3
2024-05-22,FEUA,2025-06-01,"77,85",4,,3
2024-05-22,FEUA,2024-08-01,"75,16",4,,3
2024-05-23,G3BM,2024-07-01,"35,50",2,"584040,00",1
2024-05-23,G0BY,2030-01-01,,2,,1
2024-05-23,G3BM,2024-05-01,"27,99",2,,1
2024-05-23,G3BM,2024-06-01,"35,29",2,"1226160,00",1
2024-05-23,G3BM,2024-08-01,"35,95",2,"36456,00",1
2024-05-23,G3BM,2025-02-01,"42,25",2,"5376,00",1
2024-05-23,G3BM,2024-10-01,"37,76",2,"3725,00",1
2024-05-23,G3BM,2024-11-01,"40,24",2,"17280,00",1
2024-05-23,G3BM,2024-12-01,"41,43",2,"17856,00",1
2024-05-23,G3BM,2025-01-01,"41,68",2,"8184,00",1
2024-05-23,G0BY,2029-01-01,"27,29",2,,1
2024-05-23,G3BM,2024-09-01,"36,92",2,"41760,00",1
2024-05-23,G0BY,2028-01-01,"27,10",2,,1
2024-05-23,G0BM,2024-07-01,"35,69",2,"74400,00",1
2024-05-23,G0BY,2026-01-01,"34,08",2,"105120,00",1
2024-05-23,G0BY,2025-01-01,"40,15",2,"639480,00",1
2024-05-23,G0BM,2025-05-01,,2,,1
2024-05-23,G0BM,2025-04-01,"39,86",2,,1
2024-05-23,G0BM,2025-03-01,"40,69",2,,1
2024-05-23,G0BM,2025-02-01,"42,87",2,,1
2024-05-23,G0BM,2025-01-01,"42,25",2,"744,00",1
2024-05-23,G0BM,2024-12-01,"42,03",2,,1
2024-05-23,G0BM,2024-11-01,"40,92",2,,1
2024-05-23,G0BM,2024-10-01,"38,32",2,,1
2024-05-23,G0BM,2024-09-01,"37,01",2,"26640,00",1
2024-05-23,G0BM,2024-08-01,"36,04",2,"14880,00",1
2024-05-23,G3BM,2025-03-01,"40,17",2,,1
2024-05-23,G0BY,2027-01-01,"29,46",2,"43800,00",1
2024-05-23,G3BM,2025-04-01,"38,92",2,,1
2024-05-23,G3BM,2026-06-01,"30,60",2,,1
2024-05-23,G3BM,2025-06-01,"37,92",2,,1
2024-05-23,G0BM,2024-06-01,"35,40",2,"165600,00",1
2024-05-23,G3BY,2029-01-01,"26,24",2,,1
2024-05-23,G3BY,2028-01-01,"26,08",2,,1
2024-05-23,G3BY,2027-01-01,"28,36",2,"394200,00",1
2024-05-23,G3BY,2026-01-01,"33,03",2,"534360,00",1
2024-05-23,G3BY,2025-01-01,"39,27",2,"2663040,00",1
2024-05-23,G3BM,2027-04-01,"27,56",2,,1
2024-05-23,G3BM,2027-03-01,"32,64",2,,1
2024-05-23,G3BM,2027-02-01,"33,12",2,,1
2024-05-23,G3BM,2027-01-01,"33,04",2,,1
2024-05-23,G3BM,2026-12-01,"32,44",2,,1
2024-05-23,G3BM,2026-11-01,"32,00",2,,1
2024-05-23,G3BM,2026-10-01,"30,18",2,,1
2024-05-23,G3BM,2026-09-01,"30,25",2,,1
2024-05-23,G3BM,2026-08-01,"29,98",2,,1
2024-05-23,G3BM,2026-07-01,"29,92",2,,1
2024-05-23,G3BM,2026-05-01,"30,70",2,,1
2024-05-23,G3BM,2026-04-01,"31,41",2,,1
2024-05-23,G3BM,2026-03-01,"39,41",2,,1
2024-05-23,G3BM,2026-02-01,"40,00",2,,1
2024-05-23,G3BM,2026-01-01,"39,90",2,,1
2024-05-23,G3BM,2025-12-01,"40,63",2,,1
2024-05-23,G3BM,2025-11-01,"40,08",2,,1
2024-05-23,G3BM,2025-10-01,"37,80",2,,1
2024-05-23,G3BM,2025-09-01,"38,26",2,,1
2024-05-23,G3BM,2025-08-01,"37,92",2,,1
2024-05-23,G3BM,2025-07-01,"37,85",2,,1
2024-05-23,G3BM,2025-05-01,"38,05",2,,1
2024-05-23,G3BY,2030-01-01,,2,,1
2024-05-23,G0BM,2024-05-01,"28,04",2,,1
2024-05-23,FEUA,2031-12-01,"96,53",4,,3
2024-05-23,DEPM,2024-11-01,"133,85",2,,1
2024-05-23,DEPM,2024-10-01,"106,59",2,,1
2024-05-23,DEPM,2024-09-01,"96,05",2,,1
2024-05-23,DEPM,2024-08-01,"80,23",2,"3168,00",1
2024-05-23,DEPM,2024-07-01,"75,81",2,"4416,00",1
2024-05-23,DEPM,2024-06-01,"69,46",2,"25440,00",1
2024-05-23,DEPM,2024-05-01,"56,76",2,,1
2024-05-23,DEBY,2034-01-01,"67,04",2,,1
2024-05-23,DEBY,2033-01-01,"67,34",2,,1
2024-05-23,DEBY,2032-01-01,"66,84",2,,1
2024-05-23,DEBY,2031-01-01,"67,98",2,,1
2024-05-23,DEBY,2030-01-01,"67,77",2,,1
2024-05-23,DEBY,2028-01-01,"70,23",2,"114192,00",1
2024-05-23,DEBY,2027-01-01,"75,15",2,"280320,00",1
2024-05-23,DEBY,2026-01-01,"86,52",2,"762120,00",1
2024-05-23,DEBY,2025-01-01,"100,84",2,"6955440,00",1
2024-05-23,DEBM,2025-02-01,"121,58",2,,1
2024-05-23,DEBM,2025-01-01,"122,81",2,"1488,00",1
2024-05-23,DEBM,2024-12-01,"108,74",2,"55800,00",1
2024-05-23,DEBM,2024-11-01,"109,00",2,"5040,00",1
2024-05-23,DEBM,2024-10-01,"95,37",2,"54385,00",1
2024-05-23,DEBM,2024-09-01,"93,47",2,"120240,00",1
2024-05-23,DEBM,2024-08-01,"85,32",2,"107136,00",1
2024-05-23,DEBM,2024-07-01,"82,34",2,"786408,00",1
2024-05-23,DEBM,2024-06-01,"76,46",2,"2869920,00",1
2024-05-23,DEBM,2024-05-01,"67,36",2,,1
2024-05-23,FEUA,2032-12-01,"99,38",4,,3
2024-05-23,DEPM,2024-12-01,"133,32",2,,1
2024-05-23,DEPM,2025-01-01,,2,,1
2024-05-23,DEBY,2029-01-01,"68,58",2,,1
2024-05-23,DEPY,2025-01-01,"110,50",2,"37584,00",1
2024-05-23,DEPM,2025-02-01,,2,,1
2024-05-23,FEUA,2029-12-01,"90,83",4,,3
2024-05-23,FEUA,2028-12-01,"87,98",4,,3
2024-05-23,FEUA,2027-12-01,"84,89",4,,3
2024-05-23,FEUA,2027-03-01,"82,72",4,,3
2024-05-23,FEUA,2026-12-01,"81,88",4,"49000,00",3
2024-05-23,FEUA,2026-09-01,"81,24",4,,3
2024-05-23,FEUA,2026-08-01,"80,84",4,,3
2024-05-23,FEUA,2026-07-01,"80,77",4,,3
2024-05-23,FEUA,2026-06-01,"80,41",4,,3
2024-05-23,FEUA,2026-03-01,"79,62",4,,3
2024-05-23,FEUA,2025-12-01,"78,92",4,"236000,00",3
2024-05-23,FEUA,2025-09-01,"78,31",4,,3
2024-05-23,FEUA,2025-08-01,"77,96",4,,3
2024-05-23,FEUA,2030-12-01,"93,68",4,,3
2024-05-23,DEPY,2029-01-01,"80,56",2,,1
2024-05-23,FEUA,2025-06-01,"77,49",4,,3
2024-05-23,FEUA,2025-03-01,"76,74",4,"3000,00",3
2024-05-23,FEUA,2024-12-01,"75,81",4,"1389000,00",3
2024-05-23,FEUA,2024-09-01,"75,11",4,,3
2024-05-23,FEUA,2024-08-01,"74,75",4,,3
2024-05-23,FEUA,2024-07-01,"74,55",4,,3
2024-05-23,FEUA,2024-06-01,"74,23",4,,3
2024-05-23,DEPY,2030-01-01,"80,86",2,,1
2024-05-23,FEUA,2025-07-01,"77,57",4,,3
2024-05-23,DEPY,2028-01-01,"79,69",2,"3120,00",1
2024-05-23,DEPY,2027-01-01,"84,60",2,"21924,00",1
2024-05-23,DEPY,2026-01-01,"95,95",2,"53244,00",1
2024-05-24,G3BM,2024-07-01,"34,31",2,"733584,00",1
2024-05-24,G3BM,2024-06-01,"34,04",2,"825120,00",1
2024-05-24,G3BM,2025-03-01,"39,64",2,,1
2024-05-24,G0BY,2030-01-01,,2,,1
2024-05-24,G3BM,2024-05-01,"27,99",2,,1
2024-05-24,G3BM,2024-08-01,"34,70",2,"19344,00",1
2024-05-24,G3BM,2025-02-01,"40,20",2,"672,00",1
2024-05-24,G3BM,2024-10-01,"36,59",2,"7450,00",1
2024-05-24,G3BM,2024-11-01,"39,04",2,"45360,00",1
2024-05-24,G3BM,2024-12-01,"40,22",2,"2976,00",1
2024-05-24,G3BM,2025-01-01,"40,48",2,"744,00",1
2024-05-24,G0BY,2029-01-01,"27,99",2,,1
2024-05-24,G3BM,2024-09-01,"35,57",2,"13680,00",1
2024-05-24,G0BY,2028-01-01,"26,86",2,,1
2024-05-24,G0BM,2025-02-01,"40,85",2,,1
2024-05-24,G0BY,2026-01-01,"33,33",2,"26280,00",1
2024-05-24,G0BY,2025-01-01,"39,05",2,"131400,00",1
2024-05-24,G0BM,2025-05-01,,2,,1
2024-05-24,G0BM,2025-04-01,"38,79",2,,1
2024-05-24,G0BM,2025-03-01,"40,18",2,,1
2024-05-24,G0BM,2025-01-01,"41,08",2,,1
2024-05-24,G0BM,2024-12-01,"40,79",2,"7440,00",1
2024-05-24,G0BM,2024-11-01,"39,72",2,"36000,00",1
2024-05-24,G0BM,2024-10-01,"36,90",2,,1
2024-05-24,G0BM,2024-09-01,"35,74",2,,1
2024-05-24,G0BM,2024-08-01,"34,71",2,"20832,00",1
2024-05-24,G0BM,2024-07-01,"34,36",2,"130200,00",1
2024-05-24,G0BY,2027-01-01,"28,89",2,"70080,00",1
2024-05-24,G3BM,2025-04-01,"37,85",2,,1
2024-05-24,G0BM,2024-06-01,"34,10",2,"219600,00",1
2024-05-24,G3BM,2025-06-01,"36,88",2,,1
2024-05-24,G3BY,2030-01-01,,2,,1
2024-05-24,G3BY,2029-01-01,"26,87",2,,1
2024-05-24,G3BY,2028-01-01,"25,90",2,,1
2024-05-24,G3BY,2027-01-01,"27,79",2,"271560,00",1
2024-05-24,G3BY,2026-01-01,"32,33",2,"560640,00",1
2024-05-24,G3BY,2025-01-01,"38,20",2,"989880,00",1
2024-05-24,G3BM,2027-04-01,"27,01",2,,1
2024-05-24,G3BM,2027-03-01,"31,58",2,,1
2024-05-24,G3BM,2027-02-01,"32,05",2,,1
2024-05-24,G3BM,2027-01-01,"31,97",2,,1
2024-05-24,G3BM,2026-12-01,"32,16",2,,1
2024-05-24,G3BM,2026-11-01,"31,72",2,,1
2024-05-24,G3BM,2026-10-01,"29,91",2,,1
2024-05-24,G3BM,2026-09-01,"29,70",2,,1
2024-05-24,G3BM,2026-08-01,"29,43",2,,1
2024-05-24,G3BM,2026-07-01,"29,37",2,,1
2024-05-24,G3BM,2026-06-01,"29,72",2,,1
2024-05-24,G3BM,2026-05-01,"29,82",2,,1
2024-05-24,G3BM,2026-04-01,"30,53",2,,1
2024-05-24,G3BM,2026-03-01,"38,30",2,,1
2024-05-24,G3BM,2026-02-01,"38,87",2,,1
2024-05-24,G3BM,2026-01-01,"38,77",2,,1
2024-05-24,G3BM,2025-11-01,"39,06",2,,1
2024-05-24,G3BM,2025-10-01,"36,84",2,,1
2024-05-24,G3BM,2025-09-01,"37,24",2,,1
2024-05-24,G3BM,2025-08-01,"36,91",2,,1
2024-05-24,G3BM,2025-07-01,"36,84",2,,1
2024-05-24,G3BM,2025-05-01,"37,00",2,,1
2024-05-24,G0BM,2024-05-01,"28,04",2,,1
2024-05-24,G3BM,2025-12-01,"39,60",2,,1
2024-05-24,FEUA,2031-12-01,"96,25",4,,3
2024-05-24,DEPM,2024-11-01,"132,26",2,,1
2024-05-24,DEPM,2024-10-01,"105,79",2,,1
2024-05-24,DEPM,2024-09-01,"93,05",2,,1
2024-05-24,DEPM,2024-08-01,"80,37",2,,1
2024-05-24,DEPM,2024-07-01,"75,14",2,"1656,00",1
2024-05-24,FEUA,2032-12-01,"99,10",4,,3
2024-05-24,DEPM,2024-06-01,"68,01",2,"4080,00",1
2024-05-24,DEPM,2024-05-01,"57,76",2,,1
2024-05-24,DEBY,2034-01-01,"66,09",2,,1
2024-05-24,DEBY,2033-01-01,"66,39",2,,1
2024-05-24,DEBY,2032-01-01,"65,89",2,,1
2024-05-24,DEBY,2031-01-01,"67,03",2,,1
2024-05-24,DEBY,2030-01-01,"66,82",2,,1
2024-05-24,DEBY,2029-01-01,"67,63",2,,1
2024-05-24,DEBY,2028-01-01,"69,28",2,,1
2024-05-24,DEBY,2027-01-01,"74,32",2,"192720,00",1
2024-05-24,DEBY,2026-01-01,"85,56",2,"709560,00",1
2024-05-24,DEBY,2025-01-01,"99,40",2,"4835520,00",1
2024-05-24,DEBM,2025-02-01,"119,21",2,,1
2024-05-24,DEBM,2025-01-01,"120,34",2,,1
2024-05-24,DEBM,2024-12-01,"107,11",2,"12648,00",1
2024-05-24,DEBM,2024-11-01,"107,67",2,,1
2024-05-24,DEBM,2024-10-01,"92,81",2,"2980,00",1
